,full_title,date
1307,"307 new cases of Covid-19 confirmed, one newly reported death",2020
1308,Two Irish spots named among the best pizzerias in Europe,2020
1309,A man has died following a crash on the M50,2020
1310,Borat 2 has reportedly been filmed and screened by Sacha Baron Cohen,2020
1311,Figures reveal average weekly earnings in Ireland in second quarter of 2020 were €819.13,2020
1312,"Up to 2,000 pigs have died following a fire in Down",2020
1314,"Irish mobile network 48 launches offer with all calls, all texts and 100GB of data for €7.99 per month",2020
1315,"""About time"" - Pubs react to confirmed reopening date this month",2020
1316,Two enforcement orders served on Irish food businesses in August,2020
1317,"UK Government confirms its Brexit deal will ""break international law""",2020
1318,Microsoft reveals what Xbox Series S looks like and how much it will cost,2020
1319,Cabinet set to decide date for reopening pubs today,2020
1320,Your guide to the Leaving Cert Results 2020,2020
1322,Woman arrested by Gardaí investigating alleged corrupt practices at a statutory body office,2020
1323,Mairead McGuinness named as Ireland's new European Commissioner,2020
1324,Google abandons plans to rent Dublin office for 2000 workers,2020
1325,"Department of Health monitoring number of Covid-19 cases in Ireland ""with growing concern”",2020
1326,Ireland is now officially in recession,2020
1327,"Missing gigs and music in general? Have no fear, we're hosting a private video premiere party with Wild Youth",2020
1328,"""It's a bit like going to see Messi play football"" - McGuinness raring for Longines Irish Champions Weekend",2020
1329,"The Deceived, starring Paul Mescal and Emmett J Scanlan, starts on Virgin Media One tonight",2020
1330,Man arrested after striking woman in the face and stealing her handbag in Limerick,2020
1331,Watch Tom Cruise jump off a giant cliff on a motorbike for Mission: Impossible 7,2020
1332,Temperatures to hit 23 degrees as Met Éireann forecasts “a lot of dry weather” this week and weekend,2020
1334,Our Ireland player r,2020
1335,Highest results on record for Leaving Certificate students of 2020,2020
1336,New UK Brexit plans pose serious threat to avoiding a hard border in Ireland,2020
1339,Gardaí appeal for witnesses following serious assault in Dublin,2020
1340,9 idyllic Irish coastal islands that should make every travel bucket list,2020
1342,Mairead McGuinness and Andrew McDowell to be nominees for Irish Commissioner,2020
1343,"""It's a huge weekend for us and we're all looking forward to it"" - O'Brien primed for Longines Irish Champions Weekend",2020
1347,Filming on The Batman stopped as Robert Pattinson reportedly tests positive for Covid-19,2020
1348,Labour leader Alan Kelly describes new pub guidelines as “completely and utterly bonkers”,2020
1349,Gardaí investigating after male youth stole and crashed a Dublin Bus,2020
1350,Leading physician calls for discussion on impact of Covid-19 and “how we get on with our life”,2020
1351,"New guidelines for restaurants and pubs are “bureaucracy gone mad”, says Vintners’ Federation of Ireland",2020
1352,Gardaí appeal for witnesses after 11-year-old girl struck by car in Limerick,2020
1354,"95 new cases of Covid-19 confirmed in Ireland, no new deaths",2020
1355,Here’s the line-up for the first episode of the new season of The Late Late Show,2020
1356,Documentary on the story of hip-hop in Ireland to air on RTÉ tonight,2020
1357,"David Blaine floats at 25,000 feet with helium balloons in latest stunt",2020
1358,"Government launches 'Stay and Spend"" scheme in bid to boost hospitality sector",2020
1359,Action-packed trailer released for Daniel Craig's last James Bond movie,2020
1360,The first reviews for The Comey Rule suggest we've got something special in store,2020
1361,Carole Baskin joins cast of Dancing with the Stars,2020
1362,"""No fault...no blame"" for people of Kildare, Laois and Offaly for lockdown",2020
1363,Number of suspected Covid-19 breaches in pubs rises to 185,2020
1364,US Covid vaccine could be available by November,2020
1365,5 reasons we can't wait to FINALLY see the new X-Men movie The New Mutants,2020
1366,Dwayne 'The Rock' Johnson has tested positive for Covid-19,2020
1367,"89 further Covid-19 cases, one new death",2020
1369,Prince Harry and Meghan Markle sign multi-year deal with Netflix,2020
1370,"Calls for reopening roadmap for 3,500 closed pubs in Ireland",2020
1371,"""A disaster waiting to happen"" - NUIG staff raise Covid concerns",2020
1373,A Status Yellow weather warning has been issued for four counties in Ireland,2020
1374,Cyclist dies following hit-and-run collision in Dublin,2020
1376,Chilling trailer released for sequel to The Haunting of Hill House,2020
1378,Historical school-by-school data removed from Leaving Cert calculated grades system,2020
1379,"11,488 smartphones stolen in Ireland since January 2019, with only 1,176 recovered",2020
1380,19-year-old man killed following collision in Donegal,2020
1381,Irish rapper Nucentz returns with reflective tune 'Feelin OK 2',2020
1382,A Fresh Prince of Bel-Air reunion show is coming this year,2020
1383,"217 new Covid-19 cases, no new deaths",2020
1384,"Calling all gin lovers: Gordons Gin are bringing a slice of Sicily to Ireland, Introducing the New Gordons Sicilian Lemon",2020
1386,Class sent home from Dublin primary school after student tests positive for Covid-19,2020
1387,Acting CMO Dr Ronan Glynn urges public to wear face coverings correctly,2020
1388,A man has died following a house fire in Tipperary,2020
1389,Appeal for witnesses after cyclist seriously injured in Dublin collision,2020
1390,The full list of storm names for Ireland in 2020/2021 has been released,2020
1391,"I'm Thinking of Ending Things, starring Irish actress Jessie Buckley, comes to Netflix on Friday",2020
1392,Kildare lockdown lifted with immediate effect,2020
1394,"53 new Covid-19 cases confirmed, no new deaths",2020
1396,"""Probably the worst year in the history of mankind."" Darren Conway has had quite enough of 2020",2020
1397,"Students to pay full college fees, despite lectures being online",2020
1398,Irish people working from home are sitting down for nearly three hours longer every day,2020
1399,Michael Healy-Rae says weekend scenes in Killarney wouldn’t have happened if pubs were open,2020
1401,"""Schools are at the heart of our communities"" - CMO's open letter to Irish parents and guardians of school children on the reopening of schools",2020
1403,42 new cases of Covid-19 confirmed in Ireland (Sunday),2020
1404,Garda body expresses concerns about enforcing rules on €9 substantial meal in pubs,2020
1405,Mixed week ahead on the weather front but very promising signs in store for next weekend,2020
1406,Kerry councillor labels street party scene in Killarney as 'crazy irresponsible',2020
1407,Derry Girls creator reveals that plans are in motion for a Derry Girls movie,2020
1408,Mairead McGuinness confirms that she's interested in replacing Phil Hogan in EU post,2020
1409,"""Oh God, all the responsibility is on me now!"" - Tenet star Robert Pattinson on the pressure of having to nail a Christopher Nolan set-piece",2020
1410,Global Covid-19 cases surge past 25 million,2020
1411,Can you guess 99 movies from the '90s by a single image?,2020
1413,"Firefighters battle blaze in Cork City, bring it under control",2020
1415,Irish dancing crew go viral on TikTok following cancellation of Leaving Cert,2020
1416,142 new cases of Covid-19 confirmed in Ireland,2020
1417,Investigation under way into unexplained death of a man in Cork,2020
1418,Woman (50s) arrested for public order offence,2020
1419,"127 new Covid-19 cases, no new deaths",2020
1420,Man arrested following the discovery of 116 stolen bikes,2020
1421,Two road deaths following separate incidents in Down and Tyrone,2020
1422,"Gardaí to have ""enhanced enforcement"" powers to close pubs breaching Covid rules",2020
1424,Paul Mescal says any Emmy recognition should be shared with co-star Daisy Edgar-Jones,2020
1425,"Kylie Minogue, Gary Barlow and The Coronas on the bill as lineup for Concert4Cancer revealed",2020
1426,"School children have ""3-5 close contacts a day"", says NPHET Covid modelling chief",2020
1427,"NPHET are ""not contemplating a national lockdown as things currently stand""",2020
1428,"Trump branded a ""serial liar"" after multiple false claims in acceptance speech",2020
1429,Irish biotech company CEO working on COVID vaccine predicts it will be available by end of 2020,2020
1431,Man arrested following aggravated burglary and robbery at primary school in Longford,2020
1432,When will 'cancel culture' and 'mob justice' end?,2020
1434,Dreaming of a brand-new career with tons of freedom? We've got just the ticket...,2020
1435,"93 further Covid-19 cases confirmed, no new deaths",2020
1436,Harry Maguire gives his version of events in Mykonos in TV interview,2020
1437,Looking to buy your first home in Dublin? Kickstart your mortgage by attending this virtual First Time Buyers Masterclass,2020
1438,"One in three parents ""very concerned"" over children's return to school",2020
1439,I’m A Celebrity...Get Me Out Of Here! confirms location for 2020 season,2020
1440,Met Éireann issues weather warning for 18 counties,2020
1441,Sarah McInerney returns as RTÉ announces new autumn schedule,2020
1444,Aldi to open four new stores in Ireland creating 80 jobs,2020
1445,"Phil Hogan says he ""broke no law"" but ""could have adhered better to the guidelines""",2020
1446,164 new cases Covid-19 confirmed in Ireland,2020
1447,Ursula von der Leyen asks Irish government to propose a man and a woman to replace Phil Hogan,2020
1448,Postponed 2020 Leaving Certificate examinations to commence on 16 November this year,2020
